City,Age,Income,Vehicle_Ownership,Vehicle_Usage,Vehicle_Type,EV_Market_Share,Charging_Stations_Available,Psychographic,Behavioral
Hyderabad,51,36292,1,11,E-rickshaw,0.37306048053346463,96,Status-seeking,Rare Usage
Delhi,62,144913,0,7,E-rickshaw,0.169382120040855,6,Eco-friendly,Long Distance
Bangalore,30,21614,1,33,4-wheeler,0.2205051203902648,22,Eco-friendly,Long Distance
Bangalore,53,40939,1,14,4-wheeler,0.3944965547702113,74,Status-seeking,Weekend Trips
Pune,42,132700,1,47,2-wheeler,0.16552959450827298,32,Cost-conscious,Weekend Trips
Bangalore,41,38800,0,9,4-wheeler,0.23769605548758035,39,Tech-savvy,Daily Commuting
Delhi,61,76440,1,38,E-rickshaw,0.3665914764372372,4,Status-seeking,Weekend Trips
Pune,34,43246,0,12,4-wheeler,0.47506039407666945,44,Cost-conscious,Daily Commuting
Pune,19,147521,1,18,E-rickshaw,0.13012008271982564,40,Cost-conscious,Rare Usage
Hyderabad,30,72805,1,44,2-wheeler,0.30662431963626813,7,Tech-savvy,Rare Usage
Hyderabad,48,141327,1,10,E-rickshaw,0.13276213569510156,80,Tech-savvy,Rare Usage
Bangalore,46,69648,1,5,4-wheeler,0.2516527803806162,81,Cost-conscious,Weekend Trips
Pune,67,135192,1,37,4-wheeler,0.17015460163493815,49,Tech-savvy,Weekend Trips
Hyderabad,45,76851,1,44,4-wheeler,0.3597753690314054,90,Cost-conscious,Rare Usage
Delhi,44,51688,0,15,4-wheeler,0.4031330207818775,30,Eco-friendly,Long Distance
Hyderabad,32,113498,0,28,2-wheeler,0.19893728262355348,3,Tech-savvy,Rare Usage
Hyderabad,48,49764,1,14,E-rickshaw,0.3851548596210984,65,Eco-friendly,Daily Commuting
Pune,57,52470,1,48,4-wheeler,0.2787275751426719,55,Tech-savvy,Long Distance
Pune,32,145088,0,27,E-rickshaw,0.21343201215562804,4,Cost-conscious,Long Distance
Mumbai,50,58501,1,20,2-wheeler,0.3093606674746938,80,Cost-conscious,Weekend Trips
Delhi,37,77207,1,41,E-rickshaw,0.25186005752838625,53,Cost-conscious,Weekend Trips
Pune,59,82157,1,20,4-wheeler,0.1919985018220987,95,Cost-conscious,Daily Commuting
Bangalore,29,23216,0,48,E-rickshaw,0.4027379184519937,92,Cost-conscious,Rare Usage
Delhi,54,42072,1,35,4-wheeler,0.4190096595741212,79,Cost-conscious,Rare Usage
Delhi,26,113778,0,10,4-wheeler,0.42012489630200145,0,Tech-savvy,Weekend Trips
Pune,40,144288,0,34,2-wheeler,0.2528571184142778,75,Tech-savvy,Weekend Trips
Delhi,25,57132,1,41,2-wheeler,0.16781138056374917,82,Eco-friendly,Rare Usage
Pune,49,130573,1,5,E-rickshaw,0.4361645126029914,72,Status-seeking,Long Distance
Hyderabad,65,140730,1,46,E-rickshaw,0.23170555059448536,60,Tech-savvy,Daily Commuting
Mumbai,31,37861,0,29,4-wheeler,0.3992267209008078,6,Tech-savvy,Daily Commuting
Hyderabad,44,84186,1,25,4-wheeler,0.42698022441764594,29,Status-seeking,Daily Commuting
Pune,42,132133,0,39,4-wheeler,0.40726099904110313,14,Status-seeking,Weekend Trips
Pune,30,24960,1,42,4-wheeler,0.25592241227632306,3,Eco-friendly,Long Distance
Hyderabad,38,38781,1,9,2-wheeler,0.4752066906357082,62,Eco-friendly,Daily Commuting
Bangalore,62,126605,1,16,4-wheeler,0.3640649667212197,69,Cost-conscious,Long Distance
Bangalore,48,146434,1,9,2-wheeler,0.3302985137285293,37,Eco-friendly,Weekend Trips
Bangalore,54,51126,1,13,E-rickshaw,0.37916364083000553,46,Eco-friendly,Weekend Trips
Pune,65,127145,1,48,E-rickshaw,0.11789084930615604,59,Status-seeking,Rare Usage
Delhi,60,42578,1,13,2-wheeler,0.2562059891114552,98,Tech-savvy,Long Distance
Pune,22,142258,0,39,4-wheeler,0.4524868615384844,1,Cost-conscious,Long Distance
Delhi,30,126034,1,5,E-rickshaw,0.16443188059828567,68,Eco-friendly,Long Distance
Hyderabad,45,37883,1,14,2-wheeler,0.2657602590945319,7,Status-seeking,Rare Usage
Mumbai,60,49782,0,43,E-rickshaw,0.2620991964687883,50,Cost-conscious,Daily Commuting
Delhi,42,76387,1,40,4-wheeler,0.2424166842812098,93,Cost-conscious,Daily Commuting
Bangalore,68,36979,0,41,2-wheeler,0.32494053154359204,18,Status-seeking,Weekend Trips
Pune,52,53746,1,39,E-rickshaw,0.4984792198342779,93,Eco-friendly,Rare Usage
Hyderabad,64,86266,1,21,4-wheeler,0.2023395395146519,30,Eco-friendly,Long Distance
Bangalore,56,20056,1,17,2-wheeler,0.3819828490299967,79,Eco-friendly,Rare Usage
Hyderabad,24,51457,0,10,2-wheeler,0.4031979991102683,21,Eco-friendly,Weekend Trips
Mumbai,55,22243,0,41,2-wheeler,0.3337993918718649,32,Cost-conscious,Daily Commuting
Pune,49,75031,0,36,2-wheeler,0.1389902751604724,85,Tech-savvy,Daily Commuting
Pune,20,21701,0,15,E-rickshaw,0.3289493989381189,71,Cost-conscious,Weekend Trips
Mumbai,62,76381,1,21,2-wheeler,0.481385790268995,36,Cost-conscious,Rare Usage
Pune,56,70438,1,9,2-wheeler,0.2368240577554694,11,Status-seeking,Weekend Trips
Delhi,54,93839,1,10,2-wheeler,0.3558752505517714,68,Cost-conscious,Long Distance
Hyderabad,67,100636,1,14,2-wheeler,0.48375909297009934,63,Eco-friendly,Long Distance
Bangalore,39,131302,1,37,2-wheeler,0.41919611249389876,24,Status-seeking,Weekend Trips
Mumbai,25,127697,1,34,4-wheeler,0.3753230918788172,53,Status-seeking,Long Distance
Delhi,34,86483,0,25,E-rickshaw,0.4884595515073257,28,Status-seeking,Long Distance
Bangalore,69,40505,1,46,4-wheeler,0.1682331821195201,12,Status-seeking,Daily Commuting
Bangalore,44,26553,1,21,E-rickshaw,0.4090995153999355,25,Status-seeking,Rare Usage
Mumbai,50,53525,1,31,2-wheeler,0.2627343069291094,21,Eco-friendly,Daily Commuting
Delhi,63,100402,1,7,E-rickshaw,0.24417267507220172,92,Tech-savvy,Daily Commuting
Bangalore,34,116008,1,33,2-wheeler,0.3082690057607842,75,Tech-savvy,Rare Usage
Bangalore,59,64348,0,6,2-wheeler,0.11350042351098329,91,Status-seeking,Daily Commuting
Delhi,29,91187,1,33,4-wheeler,0.22501184837134514,72,Tech-savvy,Long Distance
Pune,65,27273,0,40,4-wheeler,0.16648619780936474,9,Cost-conscious,Weekend Trips
Bangalore,63,84236,1,38,4-wheeler,0.1554763597669219,47,Tech-savvy,Weekend Trips
Hyderabad,44,95569,1,41,E-rickshaw,0.23493620400803927,41,Cost-conscious,Rare Usage
Delhi,65,23535,1,46,E-rickshaw,0.42090574320428376,89,Eco-friendly,Weekend Trips
Bangalore,25,38677,1,5,4-wheeler,0.1804444271420275,99,Status-seeking,Weekend Trips
Mumbai,40,103024,1,30,4-wheeler,0.31256631377296384,58,Cost-conscious,Weekend Trips
Hyderabad,59,127157,1,5,2-wheeler,0.39946247761406195,52,Eco-friendly,Weekend Trips
Bangalore,66,20908,0,8,E-rickshaw,0.19638861396204743,39,Eco-friendly,Daily Commuting
Hyderabad,46,141227,1,43,2-wheeler,0.46968131830230875,74,Status-seeking,Long Distance
Hyderabad,67,90153,0,18,E-rickshaw,0.44659916133264144,61,Tech-savvy,Long Distance
Pune,37,128352,0,22,4-wheeler,0.20047128469353703,5,Eco-friendly,Weekend Trips
Hyderabad,33,115967,0,38,E-rickshaw,0.49585522694631756,3,Tech-savvy,Rare Usage
Pune,34,108989,1,5,E-rickshaw,0.36766843764600654,90,Tech-savvy,Daily Commuting
Delhi,33,55079,0,26,2-wheeler,0.21444001496816015,54,Tech-savvy,Weekend Trips
Pune,36,101556,1,20,4-wheeler,0.37241498212222723,87,Cost-conscious,Weekend Trips
Mumbai,25,135477,1,26,4-wheeler,0.3664993081613166,68,Tech-savvy,Rare Usage
Bangalore,55,131889,1,20,4-wheeler,0.34247744989373163,2,Tech-savvy,Daily Commuting
Delhi,55,132321,0,32,2-wheeler,0.38467844443139,6,Eco-friendly,Weekend Trips
Delhi,46,69323,1,32,2-wheeler,0.20732627615009602,87,Status-seeking,Rare Usage
Mumbai,58,65320,1,26,2-wheeler,0.49159419423581385,85,Cost-conscious,Daily Commuting
Pune,53,112098,1,10,E-rickshaw,0.4431583029100633,11,Tech-savvy,Daily Commuting
Bangalore,43,109909,1,29,E-rickshaw,0.3982965410517284,98,Status-seeking,Weekend Trips
Pune,48,66105,1,46,2-wheeler,0.11052199744129965,16,Tech-savvy,Rare Usage
Hyderabad,61,50164,0,6,2-wheeler,0.3361541493002496,66,Tech-savvy,Rare Usage
Pune,29,21885,1,11,4-wheeler,0.38259359525695225,74,Eco-friendly,Weekend Trips
Delhi,34,77819,0,21,E-rickshaw,0.44163993084315323,69,Status-seeking,Weekend Trips
Bangalore,32,149379,1,39,E-rickshaw,0.478462848715577,35,Eco-friendly,Weekend Trips
Pune,26,21049,1,24,4-wheeler,0.46634123997670096,16,Eco-friendly,Rare Usage
Bangalore,56,73281,1,48,4-wheeler,0.26241797299307534,85,Tech-savvy,Daily Commuting
Bangalore,59,63271,0,6,4-wheeler,0.45860047518958114,0,Tech-savvy,Weekend Trips
Hyderabad,65,86697,1,11,2-wheeler,0.10029952368594848,66,Tech-savvy,Long Distance
Hyderabad,29,86351,1,36,2-wheeler,0.2405900846031146,79,Status-seeking,Long Distance
Delhi,49,56534,0,23,2-wheeler,0.14555242769215748,98,Status-seeking,Weekend Trips
Mumbai,42,113034,1,16,2-wheeler,0.45322708002008094,77,Status-seeking,Long Distance
Bangalore,56,78097,1,13,2-wheeler,0.4711927621734342,48,Status-seeking,Daily Commuting
Mumbai,35,73813,1,31,E-rickshaw,0.20240336726008948,50,Tech-savvy,Daily Commuting
Delhi,32,45037,0,18,E-rickshaw,0.24692417925018534,70,Tech-savvy,Long Distance
Bangalore,49,56007,0,6,E-rickshaw,0.493551047766837,89,Eco-friendly,Rare Usage
Bangalore,23,99478,0,25,4-wheeler,0.3264253854917586,42,Tech-savvy,Weekend Trips
Mumbai,61,47278,0,8,E-rickshaw,0.2988223373686558,30,Status-seeking,Rare Usage
Pune,60,28272,1,25,4-wheeler,0.30017417000663094,23,Cost-conscious,Daily Commuting
Hyderabad,69,137492,1,26,E-rickshaw,0.3784752717091131,82,Tech-savvy,Long Distance
Pune,52,148913,1,6,2-wheeler,0.4818172139088056,36,Status-seeking,Weekend Trips
Mumbai,51,77183,1,21,E-rickshaw,0.24664897190094914,64,Eco-friendly,Long Distance
Hyderabad,55,119173,0,23,2-wheeler,0.16906317845961719,88,Tech-savvy,Long Distance
Pune,22,58294,1,44,2-wheeler,0.17400515686119616,62,Cost-conscious,Rare Usage
Hyderabad,35,93277,1,28,E-rickshaw,0.10814361523396268,55,Status-seeking,Rare Usage
Bangalore,33,82509,1,24,E-rickshaw,0.3221641984477177,73,Tech-savvy,Long Distance
Pune,25,24694,0,42,2-wheeler,0.4716468875481803,17,Status-seeking,Daily Commuting
Hyderabad,42,115842,1,16,4-wheeler,0.38523075815157914,64,Cost-conscious,Weekend Trips
Hyderabad,49,78150,1,29,4-wheeler,0.49718581062898837,28,Cost-conscious,Long Distance
Hyderabad,43,87470,1,27,E-rickshaw,0.4638109629701823,76,Eco-friendly,Long Distance
Pune,69,41556,0,38,2-wheeler,0.2967430693561697,3,Cost-conscious,Long Distance
Delhi,39,84471,0,36,4-wheeler,0.2946197522364793,11,Tech-savvy,Long Distance
Pune,48,69855,1,28,E-rickshaw,0.3513428919314273,55,Cost-conscious,Rare Usage
Mumbai,60,69086,1,46,E-rickshaw,0.14437423896092444,47,Tech-savvy,Rare Usage
Pune,27,38907,0,29,2-wheeler,0.34307369618050787,18,Tech-savvy,Daily Commuting
Hyderabad,29,137327,1,7,4-wheeler,0.28562960792472725,25,Status-seeking,Weekend Trips
Bangalore,45,91695,1,29,E-rickshaw,0.35709617066904453,37,Tech-savvy,Long Distance
Pune,23,68487,1,32,4-wheeler,0.32608398731407695,79,Tech-savvy,Daily Commuting
Pune,37,49158,1,16,E-rickshaw,0.22415834411380745,24,Eco-friendly,Rare Usage
Hyderabad,22,40293,1,30,E-rickshaw,0.34310479320736276,55,Status-seeking,Weekend Trips
Bangalore,40,65761,1,48,4-wheeler,0.24640574114787192,73,Tech-savvy,Daily Commuting
Bangalore,26,132117,1,12,4-wheeler,0.17784845625912715,27,Eco-friendly,Weekend Trips
Mumbai,46,119468,0,9,2-wheeler,0.37002833910321264,60,Status-seeking,Weekend Trips
Pune,33,53387,0,15,2-wheeler,0.2225388372074321,91,Cost-conscious,Weekend Trips
Bangalore,63,60750,1,46,2-wheeler,0.4556099119464144,88,Tech-savvy,Rare Usage
Bangalore,39,88602,1,39,2-wheeler,0.17973298388568548,88,Cost-conscious,Long Distance
Delhi,25,41256,1,31,4-wheeler,0.3400576153730056,50,Status-seeking,Weekend Trips
Delhi,37,126942,1,45,2-wheeler,0.32861950993970135,11,Status-seeking,Daily Commuting
Bangalore,68,120641,0,48,4-wheeler,0.17909672032046065,7,Eco-friendly,Weekend Trips
Mumbai,31,143088,1,42,E-rickshaw,0.27595473554581595,99,Tech-savvy,Weekend Trips
Bangalore,56,25594,1,23,4-wheeler,0.3702155086171177,57,Tech-savvy,Rare Usage
Hyderabad,54,22460,1,36,2-wheeler,0.22741088179598967,87,Eco-friendly,Daily Commuting
Pune,67,92356,0,32,4-wheeler,0.14553226296298602,22,Cost-conscious,Weekend Trips
Mumbai,51,74698,1,40,4-wheeler,0.3460962859831523,36,Status-seeking,Rare Usage
Hyderabad,28,148853,1,22,4-wheeler,0.18964876090420646,10,Eco-friendly,Rare Usage
Mumbai,57,121746,1,14,4-wheeler,0.37258999186783515,16,Status-seeking,Long Distance
Hyderabad,50,36191,1,36,4-wheeler,0.43578683863366696,91,Cost-conscious,Long Distance
Pune,48,104631,1,22,2-wheeler,0.14934214857991823,55,Cost-conscious,Long Distance
Pune,61,134630,1,16,4-wheeler,0.2750436408885204,52,Cost-conscious,Weekend Trips
Delhi,51,30529,1,12,2-wheeler,0.2779689077395211,66,Tech-savvy,Weekend Trips
Hyderabad,67,52175,1,37,E-rickshaw,0.35301436746171766,1,Status-seeking,Weekend Trips
Delhi,24,37675,1,42,4-wheeler,0.2337631715190272,28,Status-seeking,Rare Usage
Hyderabad,66,63158,1,18,E-rickshaw,0.26742766223551206,56,Eco-friendly,Weekend Trips
Delhi,40,66798,0,6,2-wheeler,0.10479649761130211,33,Status-seeking,Rare Usage
Pune,63,90910,0,13,4-wheeler,0.14897036447330372,77,Tech-savvy,Daily Commuting
Mumbai,24,45976,1,48,E-rickshaw,0.3279448398220016,96,Eco-friendly,Weekend Trips
Delhi,42,83116,1,9,2-wheeler,0.18635832011801123,81,Cost-conscious,Daily Commuting
Hyderabad,20,98678,1,38,E-rickshaw,0.15783075591855003,92,Status-seeking,Long Distance
Hyderabad,55,82821,0,23,4-wheeler,0.22976510718566528,1,Tech-savvy,Daily Commuting
Pune,37,137343,0,11,4-wheeler,0.1654142779732494,74,Tech-savvy,Daily Commuting
Hyderabad,51,32204,0,43,4-wheeler,0.12384897459124118,30,Status-seeking,Rare Usage
Bangalore,66,75665,1,46,2-wheeler,0.21354329965767016,76,Tech-savvy,Rare Usage
Mumbai,61,27394,1,21,E-rickshaw,0.16574337654622046,43,Cost-conscious,Rare Usage
Delhi,61,135392,1,30,2-wheeler,0.4197582969339345,89,Status-seeking,Rare Usage
Mumbai,47,84814,0,31,E-rickshaw,0.12506278677226526,55,Status-seeking,Long Distance
Pune,34,53593,1,47,2-wheeler,0.39897729470667687,97,Status-seeking,Daily Commuting
Delhi,27,61964,1,32,4-wheeler,0.25311853899328074,53,Eco-friendly,Long Distance
Delhi,52,97188,0,24,E-rickshaw,0.370128523739758,52,Cost-conscious,Long Distance
Bangalore,37,135064,1,10,E-rickshaw,0.12107577453335568,73,Tech-savvy,Rare Usage
Pune,35,119276,0,12,E-rickshaw,0.46828159791582835,75,Status-seeking,Daily Commuting
Hyderabad,62,73365,1,36,2-wheeler,0.4069502789006437,85,Status-seeking,Daily Commuting
Bangalore,61,129572,1,23,4-wheeler,0.15605722874969047,45,Tech-savvy,Long Distance
Bangalore,44,20443,1,36,E-rickshaw,0.18751374841094415,53,Cost-conscious,Rare Usage
Mumbai,66,109439,0,23,2-wheeler,0.3575984930557944,30,Tech-savvy,Long Distance
Mumbai,53,119058,1,28,E-rickshaw,0.4686250417177401,82,Tech-savvy,Daily Commuting
Mumbai,40,48180,1,28,4-wheeler,0.27833295640249345,23,Status-seeking,Rare Usage
Bangalore,49,68791,0,21,E-rickshaw,0.2942531180087223,24,Eco-friendly,Long Distance
Hyderabad,27,106655,1,22,4-wheeler,0.19512010455561188,34,Eco-friendly,Daily Commuting
Delhi,28,95899,1,16,2-wheeler,0.2532043502484529,56,Eco-friendly,Weekend Trips
Mumbai,55,63665,1,45,2-wheeler,0.21440708113212228,71,Eco-friendly,Rare Usage
Hyderabad,23,123700,1,27,4-wheeler,0.24022845985512525,68,Eco-friendly,Daily Commuting
Pune,58,117077,1,22,4-wheeler,0.1082390499021389,85,Status-seeking,Rare Usage
Mumbai,64,23465,1,20,2-wheeler,0.1164242978688951,27,Eco-friendly,Daily Commuting
Delhi,51,88247,1,20,4-wheeler,0.3722746135635612,75,Tech-savvy,Rare Usage
Pune,53,71559,0,40,4-wheeler,0.37271807556905145,32,Status-seeking,Weekend Trips
Pune,54,45198,0,27,E-rickshaw,0.232092240134334,52,Tech-savvy,Long Distance
Delhi,34,74740,0,26,2-wheeler,0.45418495870153475,15,Eco-friendly,Long Distance
Mumbai,57,42488,1,43,2-wheeler,0.20644484647996936,25,Cost-conscious,Long Distance
Bangalore,57,58515,1,37,4-wheeler,0.2583139127895575,11,Eco-friendly,Weekend Trips
Delhi,29,136411,1,28,4-wheeler,0.39255024971326247,86,Status-seeking,Rare Usage
Delhi,38,109144,1,24,4-wheeler,0.3974272471162801,89,Tech-savvy,Rare Usage
Delhi,57,47898,1,37,2-wheeler,0.4444663050820735,76,Cost-conscious,Daily Commuting
Pune,36,21919,1,35,E-rickshaw,0.11162361676238497,86,Cost-conscious,Daily Commuting
Hyderabad,20,70070,0,44,2-wheeler,0.1735034724564634,30,Cost-conscious,Rare Usage
Bangalore,35,82613,1,12,E-rickshaw,0.35622870826802433,99,Tech-savvy,Weekend Trips
Mumbai,68,116707,1,14,4-wheeler,0.2352799076945615,26,Status-seeking,Weekend Trips
Mumbai,36,131777,1,5,2-wheeler,0.11742466837234727,35,Cost-conscious,Long Distance
Hyderabad,64,106135,0,25,E-rickshaw,0.3345866695626754,58,Tech-savvy,Long Distance
Delhi,23,102501,1,29,2-wheeler,0.25722927938592466,86,Tech-savvy,Long Distance
Bangalore,33,67003,1,36,E-rickshaw,0.2456379434176068,2,Eco-friendly,Rare Usage
Mumbai,25,68478,1,14,E-rickshaw,0.20574571387433035,93,Tech-savvy,Daily Commuting
Mumbai,65,34434,1,13,2-wheeler,0.10239915724678506,31,Status-seeking,Rare Usage
Delhi,35,66246,1,24,4-wheeler,0.17294400678825075,14,Status-seeking,Rare Usage
Hyderabad,69,56649,0,24,2-wheeler,0.28969411912744203,74,Cost-conscious,Weekend Trips
Bangalore,65,79030,0,44,4-wheeler,0.21029458123512274,65,Tech-savvy,Weekend Trips
Hyderabad,60,73061,1,11,E-rickshaw,0.4497554717053821,89,Tech-savvy,Daily Commuting
Hyderabad,56,21999,0,15,E-rickshaw,0.15719986486254656,62,Eco-friendly,Daily Commuting
Bangalore,66,34849,1,25,2-wheeler,0.45013611481448057,97,Eco-friendly,Rare Usage
Bangalore,66,96439,1,42,2-wheeler,0.2619303233982829,0,Tech-savvy,Rare Usage
Mumbai,29,135088,1,23,4-wheeler,0.21033612522748568,74,Tech-savvy,Rare Usage
Mumbai,62,133004,0,19,4-wheeler,0.22171674340593583,4,Tech-savvy,Rare Usage
Bangalore,27,72800,1,10,2-wheeler,0.23202831713159686,89,Eco-friendly,Weekend Trips
Pune,24,25445,1,14,4-wheeler,0.30262559387295124,5,Eco-friendly,Long Distance
Mumbai,63,120932,1,20,4-wheeler,0.24155292450552182,98,Status-seeking,Long Distance
Pune,18,38040,1,49,2-wheeler,0.3588825388152751,4,Cost-conscious,Long Distance
Bangalore,66,135308,1,15,2-wheeler,0.27007160283317244,72,Cost-conscious,Daily Commuting
Mumbai,53,84315,0,39,E-rickshaw,0.36865748387308284,27,Cost-conscious,Daily Commuting
Hyderabad,38,20246,1,12,E-rickshaw,0.3417705673406408,82,Cost-conscious,Daily Commuting
Bangalore,54,51153,0,32,2-wheeler,0.19778158897170456,68,Eco-friendly,Daily Commuting
Delhi,69,25212,1,7,E-rickshaw,0.42510931514003536,86,Eco-friendly,Weekend Trips
Pune,41,23339,1,6,4-wheeler,0.41959258710916936,43,Tech-savvy,Rare Usage
Bangalore,42,108678,1,18,2-wheeler,0.49559218680655015,15,Status-seeking,Daily Commuting
Bangalore,24,76238,1,33,E-rickshaw,0.17002005377338258,70,Status-seeking,Long Distance
Mumbai,59,39394,1,7,2-wheeler,0.4391352877094742,77,Cost-conscious,Daily Commuting
Mumbai,34,73871,1,5,E-rickshaw,0.4487923690170461,21,Tech-savvy,Long Distance
Mumbai,46,120672,1,19,2-wheeler,0.3568656666409481,72,Tech-savvy,Rare Usage
Delhi,47,97722,0,24,4-wheeler,0.30255391111307617,22,Eco-friendly,Weekend Trips
Mumbai,24,54607,0,26,E-rickshaw,0.4829038224676133,42,Tech-savvy,Weekend Trips
Bangalore,50,72055,0,38,2-wheeler,0.4890767711505317,67,Status-seeking,Daily Commuting
Mumbai,24,124509,0,37,4-wheeler,0.35667898253688046,42,Status-seeking,Daily Commuting
Hyderabad,41,24395,1,13,E-rickshaw,0.243823943169665,25,Tech-savvy,Long Distance
Mumbai,28,147378,1,7,E-rickshaw,0.4268660733863776,40,Eco-friendly,Daily Commuting
Delhi,26,35290,0,6,2-wheeler,0.1357021868859692,69,Status-seeking,Weekend Trips
Hyderabad,29,107687,0,8,4-wheeler,0.2162382576119146,30,Eco-friendly,Daily Commuting
Bangalore,52,85078,1,20,2-wheeler,0.49422171790914005,16,Eco-friendly,Long Distance
Bangalore,21,23691,1,37,E-rickshaw,0.42573335488278785,8,Status-seeking,Rare Usage
Pune,53,27470,1,13,2-wheeler,0.47583298862764956,90,Eco-friendly,Weekend Trips
Hyderabad,45,23841,1,44,2-wheeler,0.3379178285543028,54,Cost-conscious,Weekend Trips
Pune,30,122652,1,42,4-wheeler,0.2630689832592464,5,Cost-conscious,Rare Usage
Hyderabad,40,83197,1,22,4-wheeler,0.49187604135641516,69,Cost-conscious,Rare Usage
Hyderabad,36,75773,1,20,E-rickshaw,0.22377023434286192,63,Tech-savvy,Weekend Trips
Delhi,59,37776,0,12,4-wheeler,0.4029657115635693,3,Status-seeking,Long Distance
Pune,54,146630,1,27,2-wheeler,0.3232827831600833,66,Cost-conscious,Long Distance
Delhi,56,91596,0,40,E-rickshaw,0.19140285820578617,87,Eco-friendly,Daily Commuting
Hyderabad,41,138943,1,7,4-wheeler,0.10699331496341707,55,Cost-conscious,Long Distance
Bangalore,33,47584,1,19,2-wheeler,0.25350563620163336,17,Eco-friendly,Weekend Trips
Hyderabad,50,133829,1,42,2-wheeler,0.31907415715092347,31,Status-seeking,Daily Commuting
Delhi,29,24300,0,37,E-rickshaw,0.17327616038138666,84,Cost-conscious,Long Distance
Pune,51,23338,1,22,E-rickshaw,0.2658219543444907,47,Status-seeking,Rare Usage
Pune,24,82601,1,27,4-wheeler,0.346075972263584,28,Cost-conscious,Long Distance
Delhi,28,25487,0,47,4-wheeler,0.3859692505684498,31,Eco-friendly,Daily Commuting
Pune,48,56282,1,7,4-wheeler,0.12109701196261496,24,Eco-friendly,Rare Usage
Mumbai,46,115065,0,34,4-wheeler,0.36567232872094435,75,Tech-savvy,Daily Commuting
Bangalore,30,135447,1,49,E-rickshaw,0.12266692355108795,62,Tech-savvy,Daily Commuting
Bangalore,48,115798,1,21,2-wheeler,0.11127419814373751,8,Tech-savvy,Rare Usage
Bangalore,19,145648,1,36,2-wheeler,0.1609648103642023,70,Cost-conscious,Daily Commuting
Pune,56,96816,1,11,4-wheeler,0.36145762288462613,13,Status-seeking,Weekend Trips
Pune,32,128611,1,43,E-rickshaw,0.12112857715378267,19,Cost-conscious,Daily Commuting
Hyderabad,28,48804,1,18,4-wheeler,0.10835848488222966,83,Eco-friendly,Weekend Trips
Hyderabad,51,29915,1,19,4-wheeler,0.14718380453902158,9,Status-seeking,Rare Usage
Bangalore,56,31158,1,48,E-rickshaw,0.4798883962842284,10,Eco-friendly,Daily Commuting
